FL_DATE,CARRIER,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,LAT,LONG,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/28/2015,EV,5277,RIC,"Richmond, VA",37.505167,-77.319667,VA,DTW,"Detroit, MI",MI,600,555,0,0,12,607,731,6,801,737,-24,0,0,0,121,102,456,,,,,
1/28/2015,EV,5287,MSP,"Minneapolis, MN",44.881956,-93.221767,MN,RIC,"Richmond, VA",VA,1918,1943,25,1,19,2002,2254,6,2245,2300,15,15,0,0,147,137,970,1,0,0,0,14
1/28/2015,EV,5288,RIC,"Richmond, VA",37.505167,-77.319667,VA,MSP,"Minneapolis, MN",MN,852,905,13,0,16,921,1052,6,1045,1058,13,13,0,0,173,173,970,,,,,
1/28/2015,EV,5337,LGA,"New York, NY",40.777245,-73.872608,NY,RIC,"Richmond, VA",VA,1900,1852,0,0,25,1917,2007,8,2030,2015,-15,0,0,0,90,83,292,,,,,
1/28/2015,EV,5343,RIC,"Richmond, VA",37.505167,-77.319667,VA,BOS,"Boston, MA",MA,632,,,,,,,,812,,,,1,0,100,,474,,,,,
1/28/2015,EV,5496,ATL,"Atlanta, GA",33.636719,-84.428067,GA,CHO,"Charlottesville, VA",VA,1445,1440,0,0,17,1457,1608,3,1609,1611,2,2,0,0,84,91,457,,,,,
1/28/2015,EV,5496,CHO,"Charlottesville, VA",38.138639,-78.452861,VA,ATL,"Atlanta, GA",GA,1638,1633,0,0,9,1642,1749,8,1819,1757,-22,0,0,0,101,84,457,,,,,
1/28/2015,EV,5499,ATL,"Atlanta, GA",33.636719,-84.428067,GA,PHF,"Newport News/Williamsburg, VA",VA,905,858,0,0,11,909,1032,3,1040,1035,-5,0,0,0,95,97,508,,,,,
1/28/2015,EV,5499,PHF,"Newport News/Williamsburg, VA",37.131894,-76.492989,VA,ATL,"Atlanta, GA",GA,1105,1059,0,0,9,1108,1228,5,1301,1233,-28,0,0,0,116,94,508,,,,,
1/28/2015,EV,5507,CHO,"Charlottesville, VA",38.138639,-78.452861,VA,ATL,"Atlanta, GA",GA,640,635,0,0,10,645,750,4,825,754,-31,0,0,0,105,79,457,,,,,
1/28/2015,EV,5509,LGA,"New York, NY",40.777245,-73.872608,NY,ORF,"Norfolk, VA",VA,905,857,0,0,16,913,1005,4,1037,1009,-28,0,0,0,92,72,296,,,,,
1/28/2015,EV,5685,ATL,"Atlanta, GA",33.636719,-84.428067,GA,IAD,"Washington, DC",VA,940,934,0,0,37,1011,1139,5,1126,1144,18,18,0,0,106,130,534,0,0,18,0,0
1/28/2015,EV,5407,RIC,"Richmond, VA",37.505167,-77.319667,VA,BOS,"Boston, MA",MA,1700,1711,11,0,29,1740,1904,10,1836,1914,38,38,0,0,96,123,474,11,0,27,0,0
1/28/2015,EV,5416,RIC,"Richmond, VA",37.505167,-77.319667,VA,LGA,"New York, NY",NY,1010,1012,2,0,38,1050,1138,9,1132,1147,15,15,0,0,82,95,292,2,0,13,0,0
1/28/2015,EV,5605,DTW,"Detroit, MI",42.212444,-83.353389,MI,RIC,"Richmond, VA",VA,1935,1932,0,0,9,1941,2051,7,2114,2058,-16,0,0,0,99,86,456,,,,,
1/28/2015,EV,5596,BOS,"Boston, MA",42.364347,-71.005181,MA,RIC,"Richmond, VA",VA,1915,1937,22,1,35,2012,2120,3,2107,2123,16,16,0,0,112,106,474,0,0,0,0,16
1/28/2015,EV,5745,IAD,"Washington, DC",38.944533,-77.455811,VA,BDL,"Hartford, CT",CT,1232,1225,0,0,20,1245,1344,6,1350,1350,0,0,0,0,78,85,326,,,,,
1/28/2015,EV,5747,LGA,"New York, NY",40.777245,-73.872608,NY,IAD,"Washington, DC",VA,603,600,0,0,14,614,703,9,723,712,-11,0,0,0,80,72,229,,,,,
1/28/2015,EV,5756,IAD,"Washington, DC",38.944533,-77.455811,VA,PIT,"Pittsburgh, PA",PA,1250,1244,0,0,12,1256,1330,6,1352,1336,-16,0,0,0,62,52,182,,,,,
1/28/2015,EV,5756,PVD,"Providence, RI",41.732581,-71.420383,RI,IAD,"Washington, DC",VA,920,,,,,,,,1058,,,,1,0,98,,372,,,,,
1/28/2015,EV,5767,PIT,"Pittsburgh, PA",40.491467,-80.232872,PA,IAD,"Washington, DC",VA,1942,1939,0,0,25,2004,2042,8,2049,2050,1,1,0,0,67,71,182,,,,,
1/28/2015,EV,5769,LGA,"New York, NY",40.777245,-73.872608,NY,IAD,"Washington, DC",VA,1922,1912,0,0,21,1933,2017,5,2048,2022,-26,0,0,0,86,70,229,,,,,
1/28/2015,EV,5775,IAD,"Washington, DC",38.944533,-77.455811,VA,DTW,"Detroit, MI",MI,1235,1543,188,1,18,1601,1707,5,1412,1712,180,180,0,0,97,89,383,180,0,0,0,0
1/28/2015,EV,5776,DTW,"Detroit, MI",42.212444,-83.353389,MI,IAD,"Washington, DC",VA,1450,1740,170,1,22,1802,1859,6,1615,1905,170,170,0,0,85,85,383,0,0,0,0,170
1/28/2015,EV,5524,LGA,"New York, NY",40.777245,-73.872608,NY,RIC,"Richmond, VA",VA,820,1058,158,1,30,1128,1217,6,1002,1223,141,141,0,0,102,85,292,132,0,0,0,9
1/28/2015,EV,5540,ATL,"Atlanta, GA",33.636719,-84.428067,GA,ROA,"Roanoke, VA",VA,1454,1508,14,0,18,1526,1629,2,1618,1631,13,13,0,0,84,83,357,,,,,
1/28/2015,EV,5540,ROA,"Roanoke, VA",37.325472,-79.975417,VA,ATL,"Atlanta, GA",GA,1645,1653,8,0,17,1710,1807,8,1814,1815,1,1,0,0,89,82,357,,,,,
1/28/2015,EV,5546,DTW,"Detroit, MI",42.212444,-83.353389,MI,IAD,"Washington, DC",VA,1940,1936,0,0,15,1951,2100,5,2116,2105,-11,0,0,0,96,89,383,,,,,
1/28/2015,EV,5556,IAD,"Washington, DC",38.944533,-77.455811,VA,MSP,"Minneapolis, MN",MN,725,717,0,0,9,726,854,6,919,900,-19,0,0,0,174,163,908,,,,,
1/28/2015,EV,5558,DTW,"Detroit, MI",42.212444,-83.353389,MI,RIC,"Richmond, VA",VA,1415,1419,4,0,16,1435,1543,5,1557,1548,-9,0,0,0,102,89,456,,,,,
1/28/2015,EV,5558,RIC,"Richmond, VA",37.505167,-77.319667,VA,DTW,"Detroit, MI",MI,1644,1633,0,0,16,1649,1825,7,1839,1832,-7,0,0,0,115,119,456,,,,,
1/28/2015,EV,5262,RIC,"Richmond, VA",37.505167,-77.319667,VA,LGA,"New York, NY",NY,1743,1731,0,0,52,1823,1923,5,1903,1928,25,25,0,0,80,117,292,0,0,25,0,0
1/28/2015,EV,5356,ATL,"Atlanta, GA",33.636719,-84.428067,GA,PHF,"Newport News/Williamsburg, VA",VA,1352,1347,0,0,17,1404,1527,5,1525,1532,7,7,0,0,93,105,508,,,,,
1/28/2015,EV,5356,PHF,"Newport News/Williamsburg, VA",37.131894,-76.492989,VA,ATL,"Atlanta, GA",GA,1550,1549,0,0,10,1559,1733,12,1745,1745,0,0,0,0,115,116,508,,,,,
1/28/2015,EV,5686,BDL,"Hartford, CT",41.938889,-72.683222,CT,IAD,"Washington, DC",VA,1427,1422,0,0,13,1435,1543,5,1605,1548,-17,0,0,0,98,86,326,,,,,
1/28/2015,EV,5686,IAD,"Washington, DC",38.944533,-77.455811,VA,PIT,"Pittsburgh, PA",PA,1719,1717,0,0,15,1732,1808,8,1821,1816,-5,0,0,0,62,59,182,,,,,
1/28/2015,EV,5689,IAD,"Washington, DC",38.944533,-77.455811,VA,CAE,"Columbia, SC",SC,1231,1226,0,0,11,1237,1328,4,1402,1332,-30,0,0,0,91,66,401,,,,,
1/28/2015,EV,5689,LGA,"New York, NY",40.777245,-73.872608,NY,IAD,"Washington, DC",VA,1015,1012,0,0,17,1029,1112,6,1140,1118,-22,0,0,0,85,66,229,,,,,
1/28/2015,EV,5696,IAD,"Washington, DC",38.944533,-77.455811,VA,ATL,"Atlanta, GA",GA,2153,2148,0,0,18,2206,2321,6,2340,2327,-13,0,0,0,107,99,534,,,,,
1/28/2015,EV,5698,BDL,"Hartford, CT",41.938889,-72.683222,CT,IAD,"Washington, DC",VA,555,,,,,,,,723,,,,1,0,88,,326,,,,,
1/28/2015,EV,5698,IAD,"Washington, DC",38.944533,-77.455811,VA,PIT,"Pittsburgh, PA",PA,837,832,0,0,26,858,934,5,939,939,0,0,0,0,62,67,182,,,,,
1/28/2015,EV,5703,ATL,"Atlanta, GA",33.636719,-84.428067,GA,IAD,"Washington, DC",VA,1400,1359,0,0,17,1416,1545,7,1546,1552,6,6,0,0,106,113,534,,,,,
1/28/2015,EV,5713,IAD,"Washington, DC",38.944533,-77.455811,VA,LGA,"New York, NY",NY,1231,1226,0,0,22,1248,1332,3,1356,1335,-21,0,0,0,85,69,229,,,,,
1/28/2015,EV,5721,IAD,"Washington, DC",38.944533,-77.455811,VA,ATL,"Atlanta, GA",GA,832,820,0,0,16,836,944,16,1034,1000,-34,0,0,0,122,100,534,,,,,
1/28/2015,EV,5721,PIT,"Pittsburgh, PA",40.491467,-80.232872,PA,IAD,"Washington, DC",VA,601,555,0,0,19,614,651,6,708,657,-11,0,0,0,67,62,182,,,,,
1/28/2015,EV,5723,IAD,"Washington, DC",38.944533,-77.455811,VA,PVD,"Providence, RI",RI,1234,1229,0,0,22,1251,1351,4,1357,1355,-2,0,0,0,83,86,372,,,,,
1/28/2015,EV,5723,PIT,"Pittsburgh, PA",40.491467,-80.232872,PA,IAD,"Washington, DC",VA,1011,1022,11,0,9,1031,1118,7,1118,1125,7,7,0,0,67,63,182,,,,,
1/28/2015,EV,5724,IAD,"Washington, DC",38.944533,-77.455811,VA,ATL,"Atlanta, GA",GA,1655,1648,0,0,15,1703,1822,10,1850,1832,-18,0,0,0,115,104,534,,,,,
1/28/2015,EV,5724,PIT,"Pittsburgh, PA",40.491467,-80.232872,PA,IAD,"Washington, DC",VA,1438,1432,0,0,14,1446,1524,6,1545,1530,-15,0,0,0,67,58,182,,,,,
1/28/2015,EV,5730,IAD,"Washington, DC",38.944533,-77.455811,VA,LGA,"New York, NY",NY,1712,1711,0,0,34,1745,1833,6,1841,1839,-2,0,0,0,89,88,229,,,,,
1/28/2015,EV,5730,PVD,"Providence, RI",41.732581,-71.420383,RI,IAD,"Washington, DC",VA,1427,1429,2,0,11,1440,1558,8,1605,1606,1,1,0,0,98,97,372,,,,,
1/28/2015,EV,5731,IAD,"Washington, DC",38.944533,-77.455811,VA,CAE,"Columbia, SC",SC,1701,1653,0,0,18,1711,1811,2,1830,1813,-17,0,0,0,89,80,401,,,,,
1/28/2015,EV,5731,LGA,"New York, NY",40.777245,-73.872608,NY,IAD,"Washington, DC",VA,1433,1427,0,0,16,1443,1534,5,1557,1539,-18,0,0,0,84,72,229,,,,,
1/28/2015,EV,5732,CAE,"Columbia, SC",33.938833,-81.119528,SC,IAD,"Washington, DC",VA,1912,1859,0,0,12,1911,2020,5,2039,2025,-14,0,0,0,87,86,401,,,,,
1/28/2015,EV,5732,IAD,"Washington, DC",38.944533,-77.455811,VA,BDL,"Hartford, CT",CT,2157,2150,0,0,19,2209,2308,6,2315,2314,-1,0,0,0,78,84,326,,,,,
1/28/2015,EV,5733,ATL,"Atlanta, GA",33.636719,-84.428067,GA,IAD,"Washington, DC",VA,1921,1921,0,0,11,1932,2103,5,2110,2108,-2,0,0,0,109,107,534,,,,,
1/28/2015,EV,5735,IAD,"Washington, DC",38.944533,-77.455811,VA,PIT,"Pittsburgh, PA",PA,2150,2137,0,0,12,2149,2222,4,2251,2226,-25,0,0,0,61,49,182,,,,,
1/28/2015,EV,5736,IAD,"Washington, DC",38.944533,-77.455811,VA,LGA,"New York, NY",NY,816,830,14,0,19,849,931,5,936,936,0,0,0,0,80,66,229,,,,,
1/28/2015,EV,5737,CAE,"Columbia, SC",33.938833,-81.119528,SC,IAD,"Washington, DC",VA,1432,1423,0,0,10,1433,1548,11,1559,1559,0,0,0,0,87,96,401,,,,,
1/28/2015,EV,5737,IAD,"Washington, DC",38.944533,-77.455811,VA,PVD,"Providence, RI",RI,1712,1709,0,0,20,1729,1858,4,1835,1902,27,27,0,0,83,113,372,0,0,27,0,0
1/28/2015,EV,5741,CAE,"Columbia, SC",33.938833,-81.119528,SC,IAD,"Washington, DC",VA,935,925,0,0,14,939,1046,5,1102,1051,-11,0,0,0,87,86,401,,,,,
1/28/2015,EV,5742,IAD,"Washington, DC",38.944533,-77.455811,VA,LGA,"New York, NY",NY,2153,2150,0,0,18,2208,2253,7,2302,2300,-2,0,0,0,69,70,229,,,,,
1/28/2015,EV,5743,IAD,"Washington, DC",38.944533,-77.455811,VA,CAE,"Columbia, SC",SC,2154,2152,0,0,15,2207,2308,5,2325,2313,-12,0,0,0,91,81,401,,,,,
1/28/2015,EV,6049,EWR,"Newark, NJ",40.6925,-74.168667,NJ,IAD,"Washington, DC",VA,1935,1932,0,0,15,1947,2033,12,2057,2045,-12,0,0,0,82,73,212,,,,,
1/28/2015,EV,6055,ROC,"Rochester, NY",43.118866,-77.672389,NY,IAD,"Washington, DC",VA,1927,2201,154,1,25,2226,2315,12,2044,2327,163,163,0,0,77,86,288,0,0,9,0,154
1/28/2015,DL,2038,ATL,"Atlanta, GA",33.636719,-84.428067,GA,DCA,"Washington, DC",VA,1520,1521,1,0,18,1539,1704,3,1707,1707,0,0,0,0,107,106,547,,,,,
1/28/2015,DL,2039,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,1710,1709,0,0,12,1721,1840,9,1914,1849,-25,0,0,0,124,100,547,,,,,
1/28/2015,DL,2045,DCA,"Washington, DC",38.852083,-77.037722,VA,DTW,"Detroit, MI",MI,1730,1746,16,1,12,1758,1908,6,1912,1914,2,2,0,0,102,88,405,,,,,
1/28/2015,DL,2063,DCA,"Washington, DC",38.852083,-77.037722,VA,MSP,"Minneapolis, MN",MN,830,822,0,0,14,836,957,4,1025,1001,-24,0,0,0,175,159,931,,,,,
1/28/2015,DL,2095,ATL,"Atlanta, GA",33.636719,-84.428067,GA,ORF,"Norfolk, VA",VA,2200,2159,0,0,15,2214,2324,4,2335,2328,-7,0,0,0,95,89,516,,,,,
1/28/2015,DL,2138,ATL,"Atlanta, GA",33.636719,-84.428067,GA,DCA,"Washington, DC",VA,1420,1415,0,0,11,1426,1548,9,1600,1557,-3,0,0,0,100,102,547,,,,,
1/28/2015,DL,2139,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,1759,1750,0,0,17,1807,1921,13,2006,1934,-32,0,0,0,127,104,547,,,,,
1/28/2015,DL,2144,DTW,"Detroit, MI",42.212444,-83.353389,MI,DCA,"Washington, DC",VA,1726,1722,0,0,14,1736,1848,3,1858,1851,-7,0,0,0,92,89,405,,,,,
1/28/2015,DL,2163,DCA,"Washington, DC",38.852083,-77.037722,VA,MSP,"Minneapolis, MN",MN,620,613,0,0,9,622,740,6,807,746,-21,0,0,0,167,153,931,,,,,
1/28/2015,DL,2164,MSP,"Minneapolis, MN",44.881956,-93.221767,MN,DCA,"Washington, DC",VA,1926,1927,1,0,35,2002,2254,2,2246,2256,10,10,0,0,140,149,931,,,,,
1/28/2015,DL,2206,ATL,"Atlanta, GA",33.636719,-84.428067,GA,ORF,"Norfolk, VA",VA,1414,1414,0,0,7,1421,1533,3,1547,1536,-11,0,0,0,93,82,516,,,,,
1/28/2015,DL,2206,ORF,"Norfolk, VA",36.894611,-76.201222,VA,ATL,"Atlanta, GA",GA,1628,1620,0,0,12,1632,1755,12,1829,1807,-22,0,0,0,121,107,516,,,,,
1/28/2015,DL,2214,ATL,"Atlanta, GA",33.636719,-84.428067,GA,ROA,"Roanoke, VA",VA,2059,2054,0,0,10,2104,2157,4,2218,2201,-17,0,0,0,79,67,357,,,,,
1/28/2015,DL,2238,ATL,"Atlanta, GA",33.636719,-84.428067,GA,DCA,"Washington, DC",VA,1320,1313,0,0,11,1324,1446,2,1500,1448,-12,0,0,0,100,95,547,,,,,
1/28/2015,DL,2239,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,1900,1901,1,0,12,1913,2032,23,2105,2055,-10,0,0,0,125,114,547,,,,,
1/28/2015,DL,2244,DTW,"Detroit, MI",42.212444,-83.353389,MI,DCA,"Washington, DC",VA,1225,1221,0,0,27,1248,1354,4,1403,1358,-5,0,0,0,98,97,405,,,,,
1/28/2015,DL,2339,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,2000,1952,0,0,24,2016,2131,5,2205,2136,-29,0,0,0,125,104,547,,,,,
1/28/2015,DL,2360,SLC,"Salt Lake City, UT",40.788389,-111.977772,UT,DCA,"Washington, DC",VA,1702,1657,0,0,24,1721,2248,3,2257,2251,-6,0,0,0,235,234,1851,,,,,
1/28/2015,DL,2379,ATL,"Atlanta, GA",33.636719,-84.428067,GA,IAD,"Washington, DC",VA,2044,2059,15,1,14,2113,2231,5,2227,2236,9,9,0,0,103,97,534,,,,,
1/28/2015,DL,2399,ATL,"Atlanta, GA",33.636719,-84.428067,GA,RIC,"Richmond, VA",VA,1210,1207,0,0,14,1221,1333,6,1341,1339,-2,0,0,0,91,92,481,,,,,
1/28/2015,DL,2399,RIC,"Richmond, VA",37.505167,-77.319667,VA,ATL,"Atlanta, GA",GA,1432,1423,0,0,24,1447,1557,7,1625,1604,-21,0,0,0,113,101,481,,,,,
1/28/2015,EV,6132,ORD,"Chicago, IL",41.978603,-87.904842,IL,ORF,"Norfolk, VA",VA,1320,1314,0,0,24,1338,1620,6,1627,1626,-1,0,0,0,127,132,717,,,,,
1/28/2015,EV,5675,EWR,"Newark, NJ",40.6925,-74.168667,NJ,ORF,"Norfolk, VA",VA,2223,2255,32,1,8,2303,2345,8,2342,2353,11,11,0,0,79,58,284,,,,,
1/28/2015,EV,6107,IAD,"Washington, DC",38.944533,-77.455811,VA,GSO,"Greensboro/High Point, NC",NC,1230,1225,0,0,14,1239,1319,3,1337,1322,-15,0,0,0,67,57,239,,,,,
1/28/2015,EV,6109,RIC,"Richmond, VA",37.505167,-77.319667,VA,ORD,"Chicago, IL",IL,603,558,0,0,17,615,706,7,723,713,-10,0,0,0,140,135,642,,,,,
1/28/2015,EV,5993,IAD,"Washington, DC",38.944533,-77.455811,VA,IND,"Indianapolis, IN",IN,817,822,5,0,16,838,954,9,1007,1003,-4,0,0,0,110,101,476,,,,,
1/28/2015,EV,6138,GSO,"Greensboro/High Point, NC",36.09775,-79.937306,NC,IAD,"Washington, DC",VA,1915,1905,0,0,16,1921,2005,8,2024,2013,-11,0,0,0,69,68,239,,,,,
1/28/2015,EV,6138,IAD,"Washington, DC",38.944533,-77.455811,VA,ORF,"Norfolk, VA",VA,2152,2154,2,0,16,2210,2244,5,2253,2249,-4,0,0,0,61,55,157,,,,,
1/28/2015,EV,6141,GSO,"Greensboro/High Point, NC",36.09775,-79.937306,NC,IAD,"Washington, DC",VA,1428,1422,0,0,15,1437,1526,7,1537,1533,-4,0,0,0,69,71,239,,,,,
1/28/2015,EV,6141,IAD,"Washington, DC",38.944533,-77.455811,VA,SAV,"Savannah, GA",GA,1720,1724,4,0,20,1744,1851,6,1905,1857,-8,0,0,0,105,93,515,,,,,
1/28/2015,EV,6158,IAD,"Washington, DC",38.944533,-77.455811,VA,BDL,"Hartford, CT",CT,1712,1710,0,0,21,1731,1839,5,1832,1844,12,12,0,0,80,94,326,,,,,
1/28/2015,EV,6158,ROC,"Rochester, NY",43.118866,-77.672389,NY,IAD,"Washington, DC",VA,1430,1541,71,1,10,1551,1639,10,1549,1649,60,60,0,0,79,68,288,0,0,0,0,60
1/28/2015,EV,6176,IAD,"Washington, DC",38.944533,-77.455811,VA,EWR,"Newark, NJ",NJ,823,816,0,0,14,830,911,8,930,919,-11,0,0,0,67,63,212,,,,,
1/28/2015,EV,6176,ROC,"Rochester, NY",43.118866,-77.672389,NY,IAD,"Washington, DC",VA,545,537,0,0,27,604,654,10,707,704,-3,0,0,0,82,87,288,,,,,
1/28/2015,EV,6074,IAD,"Washington, DC",38.944533,-77.455811,VA,ROC,"Rochester, NY",NY,1721,2032,191,1,13,2045,2135,4,1839,2139,180,180,0,0,78,67,288,163,0,0,0,17
1/28/2015,EV,6177,EWR,"Newark, NJ",40.6925,-74.168667,NJ,IAD,"Washington, DC",VA,606,,,,,,,,725,,,,1,0,79,,212,,,,,
1/28/2015,EV,6178,IAD,"Washington, DC",38.944533,-77.455811,VA,EWR,"Newark, NJ",NJ,1234,1228,0,0,15,1243,1344,7,1359,1351,-8,0,0,0,85,83,212,,,,,
1/28/2015,EV,6180,IAD,"Washington, DC",38.944533,-77.455811,VA,EWR,"Newark, NJ",NJ,2152,2148,0,0,17,2205,2248,8,2259,2256,-3,0,0,0,67,68,212,,,,,
1/28/2015,EV,6181,EWR,"Newark, NJ",40.6925,-74.168667,NJ,IAD,"Washington, DC",VA,1015,1007,0,0,17,1024,1107,7,1126,1114,-12,0,0,0,71,67,212,,,,,
1/28/2015,EV,6181,IAD,"Washington, DC",38.944533,-77.455811,VA,ROC,"Rochester, NY",NY,1227,1407,100,1,12,1419,1512,7,1343,1519,96,96,0,0,76,72,288,96,0,0,0,0
1/28/2015,EV,6182,BDL,"Hartford, CT",41.938889,-72.683222,CT,IAD,"Washington, DC",VA,1926,1915,0,0,13,1928,2030,10,2056,2040,-16,0,0,0,90,85,326,,,,,
1/28/2015,EV,6182,IAD,"Washington, DC",38.944533,-77.455811,VA,ROC,"Rochester, NY",NY,2157,2149,0,0,21,2210,2310,8,2315,2318,3,3,0,0,78,89,288,,,,,
1/28/2015,F9,718,DEN,"Denver, CO",39.861656,-104.673178,CO,DCA,"Washington, DC",VA,1130,1121,0,0,14,1135,1633,5,1639,1638,-1,0,0,0,189,197,1476,,,,,
1/28/2015,F9,719,DCA,"Washington, DC",38.852083,-77.037722,VA,DEN,"Denver, CO",CO,1725,1743,18,1,13,1756,1920,5,1927,1925,-2,0,0,0,242,222,1476,,,,,
1/28/2015,F9,1344,IAD,"Washington, DC",38.944533,-77.455811,VA,ORD,"Chicago, IL",IL,820,811,0,0,13,824,854,8,925,902,-23,0,0,0,125,111,589,,,,,
1/28/2015,F9,1343,ORD,"Chicago, IL",41.978603,-87.904842,IL,IAD,"Washington, DC",VA,1250,1239,0,0,14,1253,1510,7,1540,1517,-23,0,0,0,110,98,589,,,,,
1/28/2015,F9,1322,IAD,"Washington, DC",38.944533,-77.455811,VA,FLL,"Fort Lauderdale, FL",FL,1620,1619,0,0,11,1630,1829,16,1910,1845,-25,0,0,0,170,146,901,,,,,
1/28/2015,F9,1321,FLL,"Fort Lauderdale, FL",26.072583,-80.15275,FL,IAD,"Washington, DC",VA,1950,1937,0,0,15,1952,2201,19,2215,2220,5,5,0,0,145,163,901,,,,,
1/28/2015,F9,1327,IAD,"Washington, DC",38.944533,-77.455811,VA,LAS,"Las Vegas, NV",NV,1305,1301,0,0,23,1324,1520,9,1520,1529,9,9,0,0,315,328,2065,,,,,
1/28/2015,F9,1328,LAS,"Las Vegas, NV",36.080056,-115.15225,NV,IAD,"Washington, DC",VA,1600,1604,4,0,15,1619,2312,8,2320,2320,0,0,0,0,260,256,2065,,,,,
1/28/2015,F9,720,DEN,"Denver, CO",39.861656,-104.673178,CO,DCA,"Washington, DC",VA,1650,1654,4,0,11,1705,2206,7,2157,2213,16,16,0,0,187,199,1476,4,0,12,0,0
1/28/2015,F9,1348,IAD,"Washington, DC",38.944533,-77.455811,VA,RSW,"Fort Myers, FL",FL,605,555,0,0,13,608,811,8,855,819,-36,0,0,0,170,144,891,,,,,
1/28/2015,F9,1347,RSW,"Fort Myers, FL",26.536167,-81.755167,FL,IAD,"Washington, DC",VA,935,923,0,0,16,939,1148,13,1155,1201,6,6,0,0,140,158,891,,,,,
1/28/2015,F9,1330,IAD,"Washington, DC",38.944533,-77.455811,VA,MCO,"Orlando, FL",FL,1235,1250,15,1,10,1300,1449,11,1500,1500,0,0,0,0,145,130,758,,,,,
1/28/2015,F9,1329,MCO,"Orlando, FL",28.429394,-81.308994,FL,IAD,"Washington, DC",VA,1540,1531,0,0,13,1544,1736,9,1745,1745,0,0,0,0,125,134,758,,,,,
1/28/2015,F9,1300,IAD,"Washington, DC",38.944533,-77.455811,VA,ATL,"Atlanta, GA",GA,1825,1819,0,0,12,1831,1950,8,2015,1958,-17,0,0,0,110,99,534,,,,,
1/28/2015,F9,1301,ATL,"Atlanta, GA",33.636719,-84.428067,GA,IAD,"Washington, DC",VA,2055,2044,0,0,14,2058,2220,11,2240,2231,-9,0,0,0,105,107,534,,,,,
1/28/2015,F9,721,DCA,"Washington, DC",38.852083,-77.037722,VA,DEN,"Denver, CO",CO,715,707,0,0,12,719,858,9,919,907,-12,0,0,0,244,240,1476,,,,,
1/28/2015,F9,722,DEN,"Denver, CO",39.861656,-104.673178,CO,DCA,"Washington, DC",VA,745,735,0,0,11,746,1245,9,1252,1254,2,2,0,0,187,199,1476,,,,,
1/28/2015,F9,723,DCA,"Washington, DC",38.852083,-77.037722,VA,DEN,"Denver, CO",CO,1332,1835,303,1,14,1849,2020,11,1534,2031,297,297,0,0,242,236,1476,297,0,0,0,0
1/28/2015,MQ,2904,ORD,"Chicago, IL",41.978603,-87.904842,IL,RIC,"Richmond, VA",VA,1525,1522,0,0,11,1533,1806,6,1818,1812,-6,0,0,0,113,110,642,,,,,
1/28/2015,MQ,2904,RIC,"Richmond, VA",37.505167,-77.319667,VA,ORD,"Chicago, IL",IL,1845,1837,0,0,11,1848,1940,51,2014,2031,17,17,0,0,149,174,642,0,0,17,0,0
1/28/2015,MQ,2981,ORD,"Chicago, IL",41.978603,-87.904842,IL,RIC,"Richmond, VA",VA,745,745,0,0,13,758,1024,4,1041,1028,-13,0,0,0,116,103,642,,,,,
1/28/2015,MQ,2981,RIC,"Richmond, VA",37.505167,-77.319667,VA,ORD,"Chicago, IL",IL,1106,1100,0,0,13,1113,1205,17,1230,1222,-8,0,0,0,144,142,642,,,,,
1/28/2015,MQ,3131,RIC,"Richmond, VA",37.505167,-77.319667,VA,ORD,"Chicago, IL",IL,600,551,0,0,14,605,650,8,730,658,-32,0,0,0,150,127,642,,,,,
1/28/2015,MQ,3121,JFK,"New York, NY",40.639751,-73.778925,NY,DCA,"Washington, DC",VA,2145,2226,41,1,27,2253,2336,6,2302,2342,40,40,0,0,77,76,213,0,0,0,0,40
1/28/2015,MQ,3169,JFK,"New York, NY",40.639751,-73.778925,NY,ORF,"Norfolk, VA",VA,1530,1717,107,1,35,1752,1844,4,1705,1848,103,103,0,0,95,91,290,103,0,0,0,0
1/28/2015,MQ,3365,JFK,"New York, NY",40.639751,-73.778925,NY,DCA,"Washington, DC",VA,1729,1722,0,0,17,1739,1823,10,1850,1833,-17,0,0,0,81,71,213,,,,,
1/28/2015,MQ,3370,DCA,"Washington, DC",38.852083,-77.037722,VA,JFK,"New York, NY",NY,1040,,,,,,,,1159,,,,1,0,79,,213,,,,,
1/28/2015,MQ,3370,JFK,"New York, NY",40.639751,-73.778925,NY,DCA,"Washington, DC",VA,848,,,,,,,,1017,,,,1,0,89,,213,,,,,
